,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household,log_prices
161,-122.25,37.8,52,2087,510.0,1197,488,3.0149,218400,0.0,0.0,0.0,1.0,0.0,4.092156862745098,4.276639344262295,2.4528688524590163,12.294088101596984
162,-122.24,37.81,52,2513,502.0,1048,518,3.675,269900,0.0,0.0,0.0,1.0,0.0,5.00597609561753,4.851351351351352,2.023166023166023,12.505810504075185
163,-122.25,37.81,46,3232,835.0,1373,747,3.225,218800,0.0,0.0,0.0,1.0,0.0,3.8706586826347307,4.326639892904953,1.8380187416331994,12.295917919903431
164,-122.25,37.8,42,4120,1065.0,1715,1015,2.9345,225000,0.0,0.0,0.0,1.0,0.0,3.868544600938967,4.059113300492611,1.6896551724137931,12.323860125621126
165,-122.25,37.8,43,2364,792.0,1359,722,2.1429,250000,0.0,0.0,0.0,1.0,0.0,2.984848484848485,3.2742382271468142,1.8822714681440442,12.429220196836383
166,-122.25,37.8,41,1471,469.0,1062,413,1.6121,171400,0.0,0.0,0.0,1.0,0.0,3.136460554371002,3.5617433414043584,2.5714285714285716,12.051761119434515
167,-122.25,37.8,29,2468,864.0,1335,773,1.3929,193800,0.0,0.0,0.0,1.0,0.0,2.8564814814814814,3.1927554980595083,1.7270375161707632,12.174587138384211
168,-122.24,37.79,27,1632,492.0,1171,429,2.3173,125000,0.0,0.0,0.0,1.0,0.0,3.317073170731707,3.804195804195804,2.7296037296037294,11.736077016252437
169,-122.25,37.79,45,1786,526.0,1475,460,1.7772,97500,0.0,0.0,0.0,1.0,0.0,3.3954372623574143,3.882608695652174,3.2065217391304346,11.487617913343598
170,-122.25,37.79,50,629,188.0,742,196,2.6458,125000,0.0,0.0,0.0,1.0,0.0,3.345744680851064,3.2091836734693877,3.7857142857142856,11.736077016252437
171,-122.25,37.79,52,1339,391.0,1086,363,2.181,138800,0.0,0.0,0.0,1.0,0.0,3.424552429667519,3.6887052341597797,2.9917355371900825,11.840796531639839
172,-122.25,37.8,36,1678,606.0,1645,543,2.2303,116700,0.0,0.0,0.0,1.0,0.0,2.768976897689769,3.0902394106813995,3.029465930018416,11.667370387218226
173,-122.25,37.8,43,2344,647.0,1710,644,1.6504,151800,0.0,0.0,0.0,1.0,0.0,3.6228748068006182,3.639751552795031,2.6552795031055902,11.930325731537252
174,-122.24,37.8,52,996,228.0,731,228,2.2697,127000,0.0,0.0,0.0,1.0,0.0,4.368421052631579,4.368421052631579,3.206140350877193,11.751950239425476
175,-122.24,37.8,52,1591,373.0,1118,347,2.1563,128600,0.0,0.0,0.0,1.0,0.0,4.265415549597855,4.585014409221902,3.2219020172910664,11.76446986680519
176,-122.24,37.8,52,1586,398.0,1006,335,2.1348,140600,0.0,0.0,0.0,1.0,0.0,3.9849246231155777,4.7343283582089555,3.002985074626866,11.853681370708943
177,-122.24,37.8,47,2046,588.0,1213,554,2.6292,182700,0.0,0.0,0.0,1.0,0.0,3.479591836734694,3.693140794223827,2.1895306859205776,12.115606215804869
178,-122.23,37.8,52,1192,289.0,772,257,2.3833,146900,0.0,0.0,0.0,1.0,0.0,4.124567474048443,4.638132295719845,3.0038910505836576,11.897514169490739
179,-122.24,37.8,52,1803,420.0,1321,401,2.957,122800,0.0,0.0,0.0,1.0,0.0,4.292857142857143,4.496259351620948,3.29426433915212,11.718320437984499
180,-122.24,37.8,49,2838,749.0,1487,677,2.5238,169300,0.0,0.0,0.0,1.0,0.0,3.7890520694259013,4.192023633677991,2.1964549483013296,12.039433474778324
181,-122.23,37.8,52,783,184.0,488,186,1.9375,126600,0.0,0.0,0.0,1.0,0.0,4.255434782608695,4.209677419354839,2.6236559139784945,11.748795687555171
182,-122.23,37.8,51,1590,414.0,949,392,1.9028,127900,0.0,0.0,0.0,1.0,0.0,3.8405797101449277,4.0561224489795915,2.420918367346939,11.759011806144656
183,-122.23,37.8,50,1746,480.0,1149,415,2.25,123500,0.0,0.0,0.0,1.0,0.0,3.6375,4.20722891566265,2.7686746987951807,11.724004532183379
184,-122.23,37.8,52,1252,299.0,844,280,2.3929,111900,0.0,0.0,0.0,1.0,0.0,4.187290969899665,4.4714285714285715,3.0142857142857142,11.625369830810577
185,-122.23,37.79,43,5963,1344.0,4367,1231,2.1917,112800,0.0,0.0,0.0,1.0,0.0,4.4367559523809526,4.844029244516653,3.5475223395613322,11.633380483255026
186,-122.23,37.79,52,1783,395.0,1659,412,2.9357,107900,0.0,0.0,0.0,1.0,0.0,4.5139240506329115,4.327669902912621,4.026699029126213,11.588969419043872
187,-122.23,37.79,30,999,264.0,1011,263,1.8854,137500,0.0,0.0,0.0,1.0,0.0,3.784090909090909,3.7984790874524714,3.844106463878327,11.83138646878959
188,-122.24,37.79,39,1469,431.0,1464,389,2.1638,105500,0.0,0.0,0.0,1.0,0.0,3.4083526682134573,3.776349614395887,3.763496143958869,11.566475710526321
189,-122.24,37.79,47,1372,395.0,1237,303,2.125,95500,0.0,0.0,0.0,1.0,0.0,3.473417721518987,4.528052805280528,4.082508250825082,11.466891997618188
190,-122.24,37.79,52,674,180.0,647,168,3.375,116100,0.0,0.0,0.0,1.0,0.0,3.7444444444444445,4.011904761904762,3.8511904761904763,11.662215780913316
191,-122.24,37.79,43,1626,376.0,1284,357,2.2542,112200,0.0,0.0,0.0,1.0,0.0,4.324468085106383,4.554621848739496,3.596638655462185,11.628047184686986
192,-122.25,37.79,51,175,43.0,228,55,2.1,75000,0.0,0.0,0.0,1.0,0.0,4.069767441860465,3.1818181818181817,4.1454545454545455,11.225256725762893
193,-122.25,37.79,39,461,129.0,381,123,1.6,112500,0.0,0.0,0.0,1.0,0.0,3.5736434108527133,3.747967479674797,3.097560975609756,11.630717389475995
194,-122.25,37.79,52,902,237.0,846,227,3.625,125000,0.0,0.0,0.0,1.0,0.0,3.8059071729957807,3.973568281938326,3.7268722466960353,11.736077016252437
195,-122.26,37.8,20,2373,779.0,1659,676,1.6929,115000,0.0,0.0,0.0,1.0,0.0,3.0462130937098846,3.510355029585799,2.4541420118343193,11.652696102959753
196,-122.22,37.77,52,391,128.0,520,138,1.6471,95000,0.0,0.0,0.0,1.0,0.0,3.0546875,2.8333333333333335,3.7681159420289854,11.461642696843066
197,-122.22,37.77,52,1137,301.0,866,259,2.59,96400,0.0,0.0,0.0,1.0,0.0,3.777408637873754,4.38996138996139,3.3436293436293436,11.476271853988816
198,-122.23,37.77,52,769,206.0,612,183,2.57,72000,0.0,0.0,0.0,1.0,0.0,3.733009708737864,4.202185792349726,3.3442622950819674,11.184435286790631
199,-122.23,37.78,52,472,146.0,415,126,2.6429,71300,0.0,0.0,0.0,1.0,0.0,3.232876712328767,3.746031746031746,3.2936507936507935,11.174665631549477
200,-122.23,37.78,52,862,215.0,994,213,3.0257,80800,0.0,0.0,0.0,1.0,0.0,4.0093023255813955,4.046948356807512,4.666666666666667,11.299744620670225
201,-122.22,37.78,50,1920,530.0,1525,477,1.4886,128800,0.0,0.0,0.0,1.0,0.0,3.6226415094339623,4.0251572327044025,3.19706498951782,11.766023856597407
202,-122.23,37.78,43,1420,472.0,1506,438,1.9338,112500,0.0,0.0,0.0,1.0,0.0,3.0084745762711864,3.2420091324200913,3.4383561643835616,11.630717389475995
203,-122.23,37.78,52,986,258.0,1008,255,1.4844,119400,0.0,0.0,0.0,1.0,0.0,3.8217054263565893,3.8666666666666667,3.9529411764705884,11.690242855114947
204,-122.23,37.78,44,2340,825.0,2813,751,1.6009,118100,0.0,0.0,0.0,1.0,0.0,2.8363636363636364,3.1158455392809588,3.745672436750999,11.679295469550114
205,-122.23,37.79,48,1696,396.0,1481,343,2.0375,122500,0.0,0.0,0.0,1.0,0.0,4.282828282828283,4.944606413994169,4.317784256559767,11.715874472198905
206,-122.23,37.79,49,1175,217.0,859,219,2.293,106300,0.0,0.0,0.0,1.0,0.0,5.414746543778802,5.365296803652968,3.922374429223744,11.574029971623514
207,-122.22,37.79,37,2343,574.0,1608,523,2.1494,132500,0.0,0.0,0.0,1.0,0.0,4.081881533101045,4.479923518164436,3.074569789674952,11.794345471549745
208,-122.23,37.79,30,610,145.0,425,140,1.6198,122700,0.0,0.0,0.0,1.0,0.0,4.206896551724138,4.357142857142857,3.0357142857142856,11.717505780625043
209,-122.23,37.79,40,930,199.0,564,184,1.3281,113300,0.0,0.0,0.0,1.0,0.0,4.673366834170854,5.054347826086956,3.0652173913043477,11.63780327310248
210,-122.22,37.79,44,1487,314.0,961,272,3.5156,109500,0.0,0.0,0.0,1.0,0.0,4.735668789808917,5.466911764705882,3.5330882352941178,11.603688960617083
211,-122.22,37.79,52,3424,690.0,2273,685,3.9048,164700,0.0,0.0,0.0,1.0,0.0,4.9623188405797105,4.998540145985402,3.318248175182482,12.011886987792716
212,-122.21,37.79,52,762,190.0,600,195,3.0893,125000,0.0,0.0,0.0,1.0,0.0,4.010526315789473,3.9076923076923076,3.076923076923077,11.736077016252437
213,-122.22,37.79,46,2366,575.0,1647,527,2.6042,124700,0.0,0.0,0.0,1.0,0.0,4.114782608695652,4.489563567362429,3.1252371916508537,11.733674150882164
214,-122.22,37.79,49,1826,450.0,1201,424,2.5,136700,0.0,0.0,0.0,1.0,0.0,4.057777777777778,4.306603773584905,2.832547169811321,11.825551337974238
215,-122.22,37.79,38,3049,711.0,2167,659,2.7969,141700,0.0,0.0,0.0,1.0,0.0,4.2883263009845285,4.626707132018209,3.2883156297420335,11.86147448281689
216,-122.2,37.79,29,1640,376.0,939,340,2.8321,150000,0.0,0.0,0.0,1.0,0.0,4.361702127659575,4.823529411764706,2.761764705882353,11.918397239722838
217,-122.21,37.79,47,1543,307.0,859,292,2.9583,138800,0.0,0.0,0.0,1.0,0.0,5.026058631921824,5.284246575342466,2.941780821917808,11.840796531639839
218,-122.21,37.79,34,2364,557.0,1517,516,2.8365,139200,0.0,0.0,0.0,1.0,0.0,4.244165170556553,4.5813953488372094,2.939922480620155,11.843674210764698
219,-122.21,37.79,35,1745,409.0,1143,386,2.875,143800,0.0,0.0,0.0,1.0,0.0,4.266503667481663,4.520725388601036,2.961139896373057,11.876185678347824
220,-122.21,37.8,39,2003,500.0,1109,464,3.0682,156500,0.0,0.0,0.0,1.0,0.0,4.006,4.316810344827586,2.3900862068965516,11.960817678718287
221,-122.21,37.8,39,2018,447.0,1221,446,3.0757,151000,0.0,0.0,0.0,1.0,0.0,4.514541387024608,4.524663677130045,2.7376681614349776,11.92504173829169
222,-122.2,37.8,43,3045,499.0,1115,455,4.9559,273000,0.0,0.0,0.0,1.0,0.0,6.102204408817635,6.6923076923076925,2.4505494505494507,12.51723073716405
223,-122.2,37.8,52,1547,293.0,706,268,4.7721,217100,0.0,0.0,0.0,1.0,0.0,5.279863481228669,5.772388059701493,2.6343283582089554,12.288117962028046
224,-122.21,37.8,52,3519,711.0,1883,706,3.4861,187100,0.0,0.0,0.0,1.0,0.0,4.949367088607595,4.984419263456091,2.6671388101983005,12.139403856983334
225,-122.2,37.8,41,2070,354.0,804,340,5.1184,239600,0.0,0.0,0.0,1.0,0.0,5.8474576271186445,6.088235294117647,2.364705882352941,12.386730318837426
226,-122.21,37.8,48,1321,263.0,506,252,4.0977,229700,0.0,0.0,0.0,1.0,0.0,5.022813688212928,5.242063492063492,2.007936507936508,12.344533742172285
227,-122.19,37.8,48,1694,259.0,610,238,4.744,257300,0.0,0.0,0.0,1.0,0.0,6.54054054054054,7.117647058823529,2.563025210084034,12.45800188477608
228,-122.19,37.8,46,1938,341.0,768,332,4.2727,246900,0.0,0.0,0.0,1.0,0.0,5.683284457478006,5.837349397590361,2.3132530120481927,12.41674272554783
229,-122.19,37.79,50,968,195.0,462,184,2.9844,179900,0.0,0.0,0.0,1.0,0.0,4.964102564102564,5.260869565217392,2.510869565217391,12.100161978566867
230,-122.2,37.79,40,1060,256.0,667,235,4.1739,169600,0.0,0.0,0.0,1.0,0.0,4.140625,4.51063829787234,2.8382978723404255,12.041203898548972
231,-122.2,37.8,46,2041,405.0,1059,399,3.8487,203300,0.0,0.0,0.0,1.0,0.0,5.0395061728395065,5.1152882205513786,2.654135338345865,12.222442918443495
232,-122.19,37.8,52,1813,271.0,637,277,4.0114,263400,0.0,0.0,0.0,1.0,0.0,6.6900369003690034,6.5451263537906135,2.299638989169675,12.481432864791325
233,-122.19,37.79,45,2718,451.0,1106,454,4.6563,231800,0.0,0.0,0.0,1.0,0.0,6.0266075388026605,5.986784140969163,2.436123348017621,12.35363452394233
234,-122.19,37.79,28,3144,761.0,1737,669,2.9297,140500,0.0,0.0,0.0,1.0,0.0,4.131406044678055,4.699551569506727,2.596412556053812,11.852969885168331
235,-122.2,37.79,35,1802,459.0,1009,390,2.3036,126000,0.0,0.0,0.0,1.0,0.0,3.925925925925926,4.62051282051282,2.5871794871794873,11.744045122410057
236,-122.2,37.79,49,882,195.0,737,210,2.6667,122000,0.0,0.0,0.0,1.0,0.0,4.523076923076923,4.2,3.5095238095238095,11.711784520403112
237,-122.2,37.79,44,1621,452.0,1354,491,2.619,134700,0.0,0.0,0.0,1.0,0.0,3.586283185840708,3.30142566191446,2.7576374745417516,11.810812786275873
238,-122.21,37.79,45,2115,533.0,1530,474,2.4167,139400,0.0,0.0,0.0,1.0,0.0,3.9681050656660415,4.462025316455696,3.2278481012658227,11.845109950883979
239,-122.2,37.79,45,2021,528.0,1410,480,2.7788,115400,0.0,0.0,0.0,1.0,0.0,3.827651515151515,4.210416666666666,2.9375,11.656168298529856
240,-122.21,37.78,46,2239,508.0,1390,569,2.7352,137300,0.0,0.0,0.0,1.0,0.0,4.40748031496063,3.9349736379613356,2.4428822495606326,11.829930875050733
241,-122.21,37.78,52,1477,300.0,1065,269,1.8472,137000,0.0,0.0,0.0,1.0,0.0,4.923333333333333,5.4907063197026025,3.95910780669145,11.827743504053695
242,-122.21,37.78,52,1056,224.0,792,245,2.6583,142600,0.0,0.0,0.0,1.0,0.0,4.714285714285714,4.310204081632653,3.23265306122449,11.867805799560465
243,-122.21,37.78,49,898,244.0,779,245,3.0536,137500,0.0,0.0,0.0,1.0,0.0,3.680327868852459,3.6653061224489796,3.179591836734694,11.83138646878959
244,-122.22,37.78,44,2968,710.0,2269,610,2.3906,111700,0.0,0.0,0.0,1.0,0.0,4.180281690140845,4.865573770491803,3.719672131147541,11.623580937568695
245,-122.21,37.78,43,1702,460.0,1227,407,1.7188,126800,0.0,0.0,0.0,1.0,0.0,3.7,4.181818181818182,3.0147420147420148,11.750374207389497
246,-122.21,37.78,47,881,248.0,753,241,2.625,111300,0.0,0.0,0.0,1.0,0.0,3.5524193548387095,3.6556016597510372,3.12448132780083,11.61999352194924
247,-122.22,37.77,40,494,114.0,547,135,2.8015,114800,0.0,0.0,0.0,1.0,0.0,4.333333333333333,3.6592592592592594,4.051851851851852,11.650955473631058
248,-122.22,37.78,50,1776,473.0,1807,440,1.7276,102300,0.0,0.0,0.0,1.0,0.0,3.7547568710359407,4.036363636363636,4.1068181818181815,11.535674727063007
249,-122.22,37.78,44,1678,514.0,1700,495,2.0801,131900,0.0,0.0,0.0,1.0,0.0,3.264591439688716,3.38989898989899,3.4343434343434343,11.789806920177805
250,-122.22,37.78,51,1637,463.0,1543,393,2.489,119100,0.0,0.0,0.0,1.0,0.0,3.535637149028078,4.1653944020356235,3.926208651399491,11.687727151613768
251,-122.21,37.76,52,1420,314.0,1085,300,1.7546,80600,0.0,0.0,0.0,1.0,0.0,4.522292993630574,4.733333333333333,3.6166666666666667,11.297266335365645
252,-122.21,37.77,52,591,173.0,353,137,4.0904,80600,0.0,0.0,0.0,1.0,0.0,3.4161849710982657,4.313868613138686,2.576642335766423,11.297266335365645
253,-122.21,37.77,52,745,153.0,473,149,2.6765,88800,0.0,0.0,0.0,1.0,0.0,4.869281045751634,5.0,3.174496644295302,11.394153190178114
254,-122.2,37.77,49,2272,498.0,1621,483,2.4338,102400,0.0,0.0,0.0,1.0,0.0,4.562248995983936,4.703933747412008,3.3561076604554865,11.536651757164861
255,-122.21,37.77,46,1234,375.0,1183,354,2.3309,98700,0.0,0.0,0.0,1.0,0.0,3.2906666666666666,3.4858757062146895,3.34180790960452,11.499850357082506
256,-122.21,37.77,43,1017,328.0,836,277,2.2604,100000,0.0,0.0,0.0,1.0,0.0,3.100609756097561,3.6714801444043323,3.0180505415162453,11.51293546492023
257,-122.19,37.77,42,932,254.0,900,263,1.8039,92300,0.0,0.0,0.0,1.0,0.0,3.6692913385826773,3.543726235741445,3.4220532319391634,11.43281025466844
258,-122.2,37.77,39,2689,597.0,1888,537,2.2562,94800,0.0,0.0,0.0,1.0,0.0,4.5041876046901175,5.007448789571694,3.515828677839851,11.459535236710686
259,-122.2,37.77,41,1547,415.0,1024,341,2.0562,102000,0.0,0.0,0.0,1.0,0.0,3.727710843373494,4.536656891495602,3.002932551319648,11.532737896139919
260,-122.2,37.78,52,2300,443.0,1225,423,3.5398,158400,0.0,0.0,0.0,1.0,0.0,5.191873589164786,5.4373522458628845,2.895981087470449,11.972885071473847
261,-122.2,37.78,39,1752,399.0,1071,376,3.1167,121600,0.0,0.0,0.0,1.0,0.0,4.390977443609023,4.659574468085107,2.848404255319149,11.7085004721646
262,-122.2,37.78,50,1867,403.0,1128,378,2.5401,129100,0.0,0.0,0.0,1.0,0.0,4.632754342431761,4.939153439153439,2.984126984126984,11.768350322738119
263,-122.2,37.77,43,2430,502.0,1537,484,2.898,121400,0.0,0.0,0.0,1.0,0.0,4.840637450199203,5.020661157024794,3.175619834710744,11.7068543948059
264,-122.21,37.78,44,1729,414.0,1240,393,2.3125,102800,0.0,0.0,0.0,1.0,0.0,4.176328502415459,4.399491094147582,3.1552162849872776,11.540550359582348
265,-122.19,37.78,52,1026,180.0,469,168,2.875,160000,0.0,0.0,0.0,1.0,0.0,5.7,6.107142857142857,2.7916666666666665,11.982935344196433
266,-122.19,37.77,52,2170,428.0,1086,425,3.3715,143900,0.0,0.0,0.0,1.0,0.0,5.070093457943925,5.105882352941176,2.5552941176470587,11.87688084212164
267,-122.19,37.77,52,2329,445.0,1144,417,3.5114,151200,0.0,0.0,0.0,1.0,0.0,5.233707865168539,5.585131894484412,2.7434052757793763,11.926365356462313
268,-122.19,37.78,52,2492,415.0,1109,375,4.3125,164400,0.0,0.0,0.0,1.0,0.0,6.004819277108433,6.645333333333333,2.957333333333333,12.010063844310778
269,-122.19,37.78,52,2198,397.0,984,369,3.22,156500,0.0,0.0,0.0,1.0,0.0,5.5365239294710324,5.956639566395664,2.6666666666666665,11.960817678718287
270,-122.18,37.78,33,142,31.0,575,47,3.875,225000,0.0,0.0,0.0,1.0,0.0,4.580645161290323,3.021276595744681,12.23404255319149,12.323860125621126
271,-122.19,37.78,49,1183,205.0,496,209,5.2328,174200,0.0,0.0,0.0,1.0,0.0,5.770731707317073,5.660287081339713,2.373205741626794,12.067965083912192
272,-122.19,37.78,52,1070,193.0,555,190,3.7262,166900,0.0,0.0,0.0,1.0,0.0,5.544041450777202,5.631578947368421,2.9210526315789473,12.02515610124372
273,-122.2,37.78,45,1766,332.0,869,327,4.5893,163500,0.0,0.0,0.0,1.0,0.0,5.319277108433735,5.400611620795107,2.6574923547400613,12.004574385508691
274,-122.18,37.79,39,617,95.0,236,106,5.2578,253000,0.0,0.0,0.0,1.0,0.0,6.494736842105263,5.820754716981132,2.2264150943396226,12.441148720271016
275,-122.18,37.79,41,1411,233.0,626,214,7.0875,240700,0.0,0.0,0.0,1.0,0.0,6.055793991416309,6.593457943925234,2.925233644859813,12.391310778311764
276,-122.18,37.79,46,2109,387.0,922,329,3.9712,208100,0.0,0.0,0.0,1.0,0.0,5.449612403100775,6.410334346504559,2.802431610942249,12.245778817752209
277,-122.19,37.79,47,1229,243.0,582,256,2.9514,198100,0.0,0.0,0.0,1.0,0.0,5.05761316872428,4.80078125,2.2734375,12.19653228062948
278,-122.19,37.79,50,954,217.0,546,201,2.6667,172800,0.0,0.0,0.0,1.0,0.0,4.3963133640553,4.746268656716418,2.716417910447761,12.059895922372384
279,-122.18,37.81,37,1643,262.0,620,266,5.4446,336700,0.0,0.0,0.0,1.0,0.0,6.270992366412214,6.176691729323308,2.330827067669173,12.726950575147725
280,-122.18,37.8,34,1355,195.0,442,195,6.2838,318200,0.0,0.0,0.0,1.0,0.0,6.948717948717949,6.948717948717949,2.2666666666666666,12.670438537558447
281,-122.18,37.8,23,2317,336.0,955,328,6.7527,285800,0.0,0.0,0.0,1.0,0.0,6.895833333333333,7.064024390243903,2.9115853658536586,12.563051043422098
282,-122.13,37.77,24,2459,317.0,916,324,7.0712,293000,0.0,0.0,0.0,1.0,0.0,7.757097791798107,7.589506172839506,2.8271604938271606,12.587931300962664
283,-122.16,37.79,22,12842,2048.0,4985,1967,5.9849,371000,0.0,0.0,0.0,1.0,0.0,6.2705078125,6.528723945094052,2.5343162175902387,12.82396003700373
284,-122.17,37.78,42,1524,260.0,651,267,3.6875,157300,0.0,0.0,0.0,1.0,0.0,5.861538461538461,5.707865168539326,2.438202247191011,11.965916446305247
285,-122.17,37.77,30,3326,746.0,1704,703,2.875,135300,0.0,0.0,0.0,1.0,0.0,4.458445040214477,4.731152204836415,2.4238975817923185,11.815257205114566
286,-122.18,37.78,43,1985,440.0,1085,407,3.4205,136700,0.0,0.0,0.0,1.0,0.0,4.511363636363637,4.877149877149877,2.6658476658476657,11.825551337974238
287,-122.18,37.78,50,1642,322.0,713,284,3.2984,160700,0.0,0.0,0.0,1.0,0.0,5.099378881987578,5.78169014084507,2.51056338028169,11.9873007744816
288,-122.17,37.78,49,893,177.0,468,181,3.875,140600,0.0,0.0,0.0,1.0,0.0,5.045197740112994,4.933701657458563,2.585635359116022,11.853681370708943
289,-122.17,37.78,52,653,128.0,296,121,4.175,144000,0.0,0.0,0.0,1.0,0.0,5.1015625,5.396694214876033,2.446280991735537,11.87757552297847
290,-122.16,37.77,48,977,194.0,446,180,4.7708,156300,0.0,0.0,0.0,1.0,0.0,5.036082474226804,5.427777777777778,2.477777777777778,11.959538914341756
291,-122.16,37.77,45,2324,397.0,968,384,3.5739,176000,0.0,0.0,0.0,1.0,0.0,5.853904282115869,6.052083333333333,2.5208333333333335,12.07824495582233
292,-122.16,37.77,39,1583,349.0,857,316,3.0958,145800,0.0,0.0,0.0,1.0,0.0,4.535816618911174,5.0094936708860756,2.712025316455696,11.889997957243736
293,-122.17,37.77,39,1612,342.0,912,322,3.3958,141900,0.0,0.0,0.0,1.0,0.0,4.713450292397661,5.0062111801242235,2.8322981366459627,11.862884910339652
294,-122.17,37.77,31,2424,533.0,1360,452,1.871,90700,0.0,0.0,0.0,1.0,0.0,4.547842401500938,5.3628318584070795,3.0088495575221237,11.415323661400773
295,-122.17,37.76,41,1594,367.0,1074,355,1.9356,90600,0.0,0.0,0.0,1.0,0.0,4.343324250681199,4.490140845070423,3.0253521126760563,11.41422052949775
296,-122.17,37.76,47,2118,413.0,965,382,2.1842,107900,0.0,0.0,0.0,1.0,0.0,5.128329297820823,5.544502617801047,2.526178010471204,11.588969419043872
297,-122.18,37.76,37,1575,358.0,933,320,2.2917,107000,0.0,0.0,0.0,1.0,0.0,4.399441340782123,4.921875,2.915625,11.580593459194764
298,-122.17,37.76,38,1764,397.0,987,354,2.4333,98200,0.0,0.0,0.0,1.0,0.0,4.4433249370277075,4.983050847457627,2.788135593220339,11.494771677590096
299,-122.18,37.76,50,1187,261.0,907,246,1.9479,89500,0.0,0.0,0.0,1.0,0.0,4.547892720306513,4.82520325203252,3.686991869918699,11.402005077384885
300,-122.18,37.76,52,754,175.0,447,165,3.9063,93800,0.0,0.0,0.0,1.0,0.0,4.308571428571429,4.569696969696969,2.709090909090909,11.448930795918299
301,-122.18,37.76,49,2308,452.0,1299,451,1.8407,96700,0.0,0.0,0.0,1.0,0.0,5.106194690265487,5.117516629711751,2.8802660753880267,11.47937902264955
302,-122.18,37.77,27,909,236.0,396,157,2.0786,97500,0.0,0.0,0.0,1.0,0.0,3.8516949152542375,5.789808917197452,2.522292993630573,11.487617913343598
303,-122.18,37.77,42,1180,257.0,877,268,2.8125,97300,0.0,0.0,0.0,1.0,0.0,4.591439688715953,4.402985074626866,3.2723880597014925,11.485564545613576
304,-122.18,37.76,43,2018,408.0,1111,367,1.8913,91200,0.0,0.0,0.0,1.0,0.0,4.946078431372549,5.498637602179836,3.02724795640327,11.420821140914589
305,-122.19,37.76,49,1368,282.0,790,269,1.7056,91400,0.0,0.0,0.0,1.0,0.0,4.851063829787234,5.08550185873606,2.936802973977695,11.423011698301428
306,-122.18,37.77,52,2744,547.0,1479,554,2.2768,96200,0.0,0.0,0.0,1.0,0.0,5.016453382084095,4.953068592057762,2.6696750902527078,11.474195031610165
307,-122.18,37.77,51,2107,471.0,1173,438,3.2552,120100,0.0,0.0,0.0,1.0,0.0,4.473460721868365,4.810502283105023,2.6780821917808217,11.696088334428081
