longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_-1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household
-117.37,34.1,44,2087,447.0,1270,423,2.3889,0.0,1.0,0.0,0.0,0.0,4.668903803131991,4.933806146572104,3.002364066193853
-122.12,37.75,33,1809,261.0,808,219,6.86,0.0,0.0,0.0,1.0,0.0,6.931034482758621,8.26027397260274,3.689497716894977
-118.26,33.91,39,967,256.0,903,256,1.9038,1.0,0.0,0.0,0.0,0.0,3.77734375,3.77734375,3.52734375
-122.04,38.24,22,2761,757.0,2612,641,1.6875,0.0,1.0,0.0,0.0,0.0,3.647291941875826,4.307332293291732,4.074882995319813
-121.88,37.68,23,2234,270.0,854,286,7.333,0.0,1.0,0.0,0.0,0.0,8.274074074074074,7.811188811188811,2.986013986013986
-119.32,36.33,20,1896,266.0,674,277,9.0376,0.0,1.0,0.0,0.0,0.0,7.12781954887218,6.844765342960288,2.433212996389892
-121.44,39.5,26,1652,325.0,790,292,3.0446,0.0,1.0,0.0,0.0,0.0,5.083076923076924,5.657534246575342,2.7054794520547945
-119.06,35.32,15,3944,746.0,2355,757,3.569,0.0,1.0,0.0,0.0,0.0,5.28686327077748,5.2100396301188905,3.1109643328929986
-119.73,36.59,31,1551,296.0,1058,287,3.3438,0.0,1.0,0.0,0.0,0.0,5.239864864864865,5.40418118466899,3.686411149825784
-122.12,37.42,35,2445,533.0,1187,519,5.2803,0.0,0.0,0.0,1.0,0.0,4.587242026266416,4.710982658959537,2.2870905587668595
-119.82,36.64,30,1694,312.0,1008,321,2.2466,0.0,1.0,0.0,0.0,0.0,5.42948717948718,5.277258566978193,3.1401869158878504
-118.48,34.07,37,4042,549.0,1318,542,12.8665,1.0,0.0,0.0,0.0,0.0,7.362477231329691,7.4575645756457565,2.4317343173431736
-119.14,36.29,36,788,181.0,405,180,1.47,0.0,1.0,0.0,0.0,0.0,4.3535911602209945,4.377777777777778,2.25
-118.15,34.16,18,1711,383.0,1474,415,1.2891,1.0,0.0,0.0,0.0,0.0,4.467362924281984,4.12289156626506,3.5518072289156626
-117.06,32.68,38,1481,317.0,1080,291,2.85,0.0,0.0,0.0,0.0,1.0,4.6719242902208205,5.0893470790378,3.711340206185567
-117.22,32.86,4,16289,4585.0,7604,4176,3.6287,0.0,0.0,0.0,0.0,1.0,3.552671755725191,3.900622605363985,1.82088122605364
-118.34,34.02,50,1172,261.0,685,260,3.1442,1.0,0.0,0.0,0.0,0.0,4.490421455938697,4.507692307692308,2.6346153846153846
-120.15,37.69,13,866,252.0,369,165,2.875,0.0,1.0,0.0,0.0,0.0,3.4365079365079363,5.248484848484848,2.2363636363636363
-118.54,36.12,11,4103,882.0,356,171,2.1029,0.0,1.0,0.0,0.0,0.0,4.651927437641724,23.994152046783626,2.08187134502924
-121.94,38.37,17,7973,1591.0,2899,1502,2.8357,0.0,1.0,0.0,0.0,0.0,5.011313639220616,5.308255659121172,1.930093209054594
-118.25,33.98,47,617,162.0,754,144,2.2969,1.0,0.0,0.0,0.0,0.0,3.808641975308642,4.284722222222222,5.236111111111111
-117.23,34.49,9,4055,536.0,1458,478,5.4201,0.0,1.0,0.0,0.0,0.0,7.565298507462686,8.48326359832636,3.0502092050209204
-118.01,33.91,32,2722,571.0,2541,462,4.2305,1.0,0.0,0.0,0.0,0.0,4.76707530647986,5.891774891774892,5.5
-118.43,34.02,42,1528,244.0,634,242,8.1631,1.0,0.0,0.0,0.0,0.0,6.262295081967213,6.31404958677686,2.6198347107438016
-118.26,33.91,33,954,241.0,655,218,2.5882,1.0,0.0,0.0,0.0,0.0,3.95850622406639,4.376146788990826,3.0045871559633026
-117.86,33.84,19,1725,392.0,920,400,3.0087,1.0,0.0,0.0,0.0,0.0,4.400510204081633,4.3125,2.3
-119.19,36.06,29,1815,376.0,1421,339,1.9091,0.0,1.0,0.0,0.0,0.0,4.827127659574468,5.353982300884955,4.191740412979351
-118.43,34.22,34,1588,360.0,1080,340,3.66,1.0,0.0,0.0,0.0,0.0,4.411111111111111,4.670588235294118,3.176470588235294
-121.31,37.99,15,3103,965.0,3061,861,1.3729,0.0,1.0,0.0,0.0,0.0,3.215544041450777,3.603948896631824,3.5551684088269453
-117.27,34.14,35,1517,257.0,658,245,4.4435,0.0,1.0,0.0,0.0,0.0,5.902723735408561,6.191836734693878,2.685714285714285
-118.34,34.04,35,2345,607.0,2042,565,2.5955,1.0,0.0,0.0,0.0,0.0,3.86326194398682,4.150442477876106,3.6141592920353984
-119.42,36.35,20,1469,303.0,1031,259,1.6645,0.0,1.0,0.0,0.0,0.0,4.848184818481848,5.671814671814672,3.980694980694981
-117.17,34.28,13,4867,718.0,780,250,7.1997,0.0,1.0,0.0,0.0,0.0,6.778551532033426,19.468,3.12
-121.94,37.34,41,2151,473.0,1092,469,3.7321,1.0,0.0,0.0,0.0,0.0,4.547568710359408,4.5863539445629,2.328358208955224
-117.41,33.93,35,793,150.0,669,128,4.0156,0.0,1.0,0.0,0.0,0.0,5.286666666666667,6.1953125,5.2265625
-121.64,36.74,30,2628,444.0,1372,432,4.1696,1.0,0.0,0.0,0.0,0.0,5.918918918918919,6.083333333333333,3.175925925925926
-118.05,34.16,41,3320,713.0,1236,659,3.5694,0.0,1.0,0.0,0.0,0.0,4.6563814866760165,5.03793626707132,1.8755690440060695
-121.5,38.49,29,3606,690.0,2317,696,2.7368,0.0,1.0,0.0,0.0,0.0,5.226086956521739,5.181034482758621,3.329022988505747
-118.26,34.1,52,1310,263.0,689,208,4.0721,1.0,0.0,0.0,0.0,0.0,4.980988593155893,6.298076923076923,3.3125
-117.31,34.12,37,1412,343.0,1127,351,1.1667,0.0,1.0,0.0,0.0,0.0,4.11661807580175,4.022792022792022,3.2108262108262107
-118.14,34.19,49,1678,277.0,737,287,3.7222,0.0,1.0,0.0,0.0,0.0,6.0577617328519855,5.846689895470384,2.56794425087108
-119.46,36.61,13,1348,258.0,719,246,3.625,0.0,1.0,0.0,0.0,0.0,5.224806201550388,5.479674796747967,2.9227642276422765
-122.3,38.28,31,1633,316.0,944,300,3.3977,0.0,0.0,0.0,1.0,0.0,5.167721518987341,5.443333333333333,3.1466666666666665
-118.4,33.87,26,6712,1441.0,2803,1394,5.2276,1.0,0.0,0.0,0.0,0.0,4.657876474670368,4.814921090387374,2.0107604017216643
-122.38,37.34,33,1054,209.0,400,161,7.7773,0.0,0.0,0.0,0.0,1.0,5.043062200956938,6.546583850931677,2.484472049689441
-117.51,34.14,21,2455,381.0,1094,327,4.6437,0.0,1.0,0.0,0.0,0.0,6.443569553805775,7.507645259938838,3.345565749235474
-117.29,34.09,24,1451,387.0,1178,330,1.1806,0.0,1.0,0.0,0.0,0.0,3.749354005167959,4.3969696969696965,3.56969696969697
-121.31,37.44,33,69,28.0,47,14,0.536,0.0,1.0,0.0,0.0,0.0,2.4642857142857144,4.928571428571429,3.357142857142857
-121.99,36.99,16,1592,369.0,1039,351,3.6364,0.0,0.0,0.0,0.0,1.0,4.314363143631437,4.535612535612535,2.96011396011396
-121.65,40.88,15,2909,549.0,1537,522,3.0179,0.0,1.0,0.0,0.0,0.0,5.298724954462659,5.5727969348659006,2.9444444444444446
-121.43,38.56,41,1105,227.0,443,210,3.1827,0.0,1.0,0.0,0.0,0.0,4.86784140969163,5.261904761904762,2.1095238095238096
-118.19,33.78,31,1648,484.0,898,457,1.5844,0.0,0.0,0.0,0.0,1.0,3.4049586776859506,3.606126914660832,1.9649890590809629
-118.45,34.29,30,762,228.0,840,226,2.3375,1.0,0.0,0.0,0.0,0.0,3.3421052631578947,3.371681415929204,3.7168141592920354
-118.59,34.23,14,4407,1209.0,2676,1128,3.4091,1.0,0.0,0.0,0.0,0.0,3.645161290322581,3.906914893617021,2.372340425531915
-117.04,32.71,28,5274,991.0,3727,961,3.57,0.0,0.0,0.0,0.0,1.0,5.321897073662966,5.488033298647243,3.878251821019771
-118.75,34.27,24,3241,461.0,1567,446,5.5983,1.0,0.0,0.0,0.0,0.0,7.030368763557484,7.266816143497758,3.513452914798206
-115.94,33.38,5,186,43.0,41,21,2.7,0.0,1.0,0.0,0.0,0.0,4.325581395348837,8.857142857142858,1.9523809523809523
-122.25,37.81,39,854,242.0,389,228,3.125,0.0,0.0,0.0,1.0,0.0,3.5289256198347108,3.745614035087719,1.706140350877193
-117.82,33.67,15,1010,274.0,649,261,2.5197,1.0,0.0,0.0,0.0,0.0,3.6861313868613137,3.8697318007662833,2.4865900383141764
-122.2,38.04,31,3029,500.0,1236,487,5.6022,0.0,0.0,0.0,1.0,0.0,6.058,6.219712525667351,2.537987679671458
-121.28,38.74,33,4384,778.0,1775,789,4.05,0.0,1.0,0.0,0.0,0.0,5.634961439588689,5.556400506970849,2.249683143219265
-118.17,33.79,36,948,303.0,1042,301,1.55,0.0,0.0,0.0,0.0,1.0,3.128712871287129,3.1495016611295683,3.461794019933554
-122.5,37.78,50,1922,427.0,1049,443,3.5833,0.0,0.0,0.0,1.0,0.0,4.501170960187354,4.3386004514672685,2.3679458239277653
-118.41,34.01,33,3306,974.0,2475,924,2.8797,1.0,0.0,0.0,0.0,0.0,3.3942505133470227,3.5779220779220777,2.6785714285714284
-117.26,34.13,37,2403,550.0,1234,493,2.0,0.0,1.0,0.0,0.0,0.0,4.369090909090909,4.874239350912779,2.5030425963488843
-121.58,39.16,33,1897,378.0,888,385,2.1111,0.0,1.0,0.0,0.0,0.0,5.018518518518518,4.927272727272728,2.3064935064935064
-118.19,33.96,28,3507,969.0,3740,970,2.0162,1.0,0.0,0.0,0.0,0.0,3.619195046439629,3.615463917525773,3.855670103092784
-122.29,37.94,20,7578,1426.0,3637,1362,4.4387,0.0,0.0,0.0,1.0,0.0,5.314165497896213,5.563876651982379,2.670337738619677
-117.4,33.97,41,1707,276.0,660,269,3.8618,0.0,1.0,0.0,0.0,0.0,6.184782608695652,6.345724907063197,2.453531598513011
-117.95,33.86,36,2038,343.0,1066,346,5.197,1.0,0.0,0.0,0.0,0.0,5.941690962099125,5.890173410404624,3.0809248554913293
-121.28,37.94,48,1766,444.0,1406,421,1.7039,0.0,1.0,0.0,0.0,0.0,3.9774774774774775,4.194774346793349,3.339667458432304
-122.23,37.76,52,3037,516.0,1242,518,5.2128,0.0,0.0,0.0,1.0,0.0,5.885658914728682,5.862934362934363,2.3976833976833976
-121.74,38.56,18,3960,1151.0,2248,1144,1.7257,0.0,1.0,0.0,0.0,0.0,3.4404865334491745,3.4615384615384617,1.965034965034965
-117.15,32.71,52,402,183.0,557,172,1.3125,0.0,0.0,0.0,0.0,1.0,2.19672131147541,2.3372093023255816,3.238372093023256
-121.2,38.67,26,1546,287.0,773,299,2.9803,0.0,1.0,0.0,0.0,0.0,5.386759581881533,5.170568561872909,2.5852842809364547
-116.06,34.15,15,10377,2331.0,4507,1807,2.2466,0.0,1.0,0.0,0.0,0.0,4.451737451737452,5.742667404537908,2.4941892639734364
-119.58,36.69,42,1032,215.0,812,225,1.9766,0.0,1.0,0.0,0.0,0.0,4.8,4.586666666666667,3.608888888888889
-117.91,33.63,20,3442,1526.0,1427,977,3.1985,1.0,0.0,0.0,0.0,0.0,2.2555701179554397,3.523029682702149,1.460593654042989
-122.01,37.53,19,4572,712.0,2346,709,6.0667,0.0,0.0,0.0,1.0,0.0,6.421348314606742,6.44851904090268,3.308885754583921
-117.16,34.06,17,2285,554.0,1412,541,1.8152,0.0,1.0,0.0,0.0,0.0,4.124548736462094,4.22365988909427,2.6099815157116453
-118.21,33.97,49,1409,313.0,1268,317,3.9408,1.0,0.0,0.0,0.0,0.0,4.501597444089457,4.444794952681388,4.0
-117.42,34.08,21,4460,930.0,2657,839,2.7569,0.0,1.0,0.0,0.0,0.0,4.795698924731183,5.315852205005959,3.166865315852205
-119.77,36.78,36,3616,779.0,1994,786,2.5434,0.0,1.0,0.0,0.0,0.0,4.641848523748395,4.600508905852418,2.536895674300254
-118.31,33.78,30,4573,819.0,2411,819,3.5804,1.0,0.0,0.0,0.0,0.0,5.583638583638583,5.583638583638583,2.943833943833944
-118.14,33.88,24,3305,982.0,2085,881,2.6641,1.0,0.0,0.0,0.0,0.0,3.365580448065173,3.7514188422247448,2.366628830874007
-118.15,33.92,36,1890,400.0,1232,386,4.375,1.0,0.0,0.0,0.0,0.0,4.725,4.896373056994818,3.1917098445595853
-123.23,39.77,25,2075,435.0,991,377,1.2281,0.0,1.0,0.0,0.0,0.0,4.770114942528736,5.503978779840849,2.628647214854112
-122.23,37.47,39,5264,1259.0,3057,1265,3.623,0.0,0.0,0.0,0.0,1.0,4.18109610802224,4.161264822134387,2.416600790513834
-118.16,35.05,44,1297,307.0,776,278,2.5875,0.0,1.0,0.0,0.0,0.0,4.2247557003257326,4.66546762589928,2.79136690647482
-117.19,32.86,19,3716,563.0,1788,587,5.2113,0.0,0.0,0.0,0.0,1.0,6.600355239786857,6.330494037478705,3.0459965928449746
-118.31,34.19,13,3801,1116.0,1986,1078,2.0875,1.0,0.0,0.0,0.0,0.0,3.4059139784946235,3.5259740259740258,1.842300556586271
-120.9,38.2,16,3120,641.0,1319,526,2.0472,0.0,1.0,0.0,0.0,0.0,4.867394695787832,5.931558935361217,2.5076045627376424
-121.84,37.32,14,5762,1538.0,3979,1389,3.6953,1.0,0.0,0.0,0.0,0.0,3.7464239271781534,4.148308135349172,2.864650827933765
-121.81,39.71,18,1222,250.0,708,281,2.0288,0.0,1.0,0.0,0.0,0.0,4.888,4.3487544483985765,2.5195729537366547
-121.86,37.4,21,1386,260.0,946,257,6.5226,1.0,0.0,0.0,0.0,0.0,5.330769230769231,5.392996108949417,3.6809338521400776
-117.7,33.6,16,2092,489.0,877,392,3.0461,1.0,0.0,0.0,0.0,0.0,4.2781186094069525,5.336734693877551,2.2372448979591835
-118.26,34.14,23,1336,396.0,1255,359,2.5388,1.0,0.0,0.0,0.0,0.0,3.3737373737373737,3.721448467966574,3.4958217270194987
-121.67,36.68,38,5561,1292.0,3523,1253,2.8289,1.0,0.0,0.0,0.0,0.0,4.304179566563468,4.438148443735036,2.8116520351157224
-120.46,34.74,15,2185,386.0,827,336,5.3765,0.0,0.0,0.0,0.0,1.0,5.660621761658031,6.502976190476191,2.461309523809524
-120.91,39.39,16,352,105.0,226,82,1.6094,0.0,1.0,0.0,0.0,0.0,3.3523809523809525,4.2926829268292686,2.756097560975609
-117.12,32.57,35,1450,256.0,930,286,2.6715,0.0,0.0,0.0,0.0,1.0,5.6640625,5.06993006993007,3.251748251748252
-117.85,33.74,26,2589,1003.0,5756,983,2.1992,1.0,0.0,0.0,0.0,0.0,2.5812562313060816,2.633774160732452,5.855544252288912
-117.08,32.63,30,2504,559.0,1827,490,2.6146,0.0,0.0,0.0,0.0,1.0,4.479427549194991,5.110204081632653,3.7285714285714286
-118.3,34.26,28,1643,489.0,1142,458,3.1607,1.0,0.0,0.0,0.0,0.0,3.359918200408998,3.587336244541485,2.493449781659389
-121.88,38.02,46,2112,466.0,1249,382,2.5737,0.0,1.0,0.0,0.0,0.0,4.532188841201717,5.528795811518324,3.269633507853403
-122.36,37.95,38,1066,248.0,729,286,1.5139,0.0,0.0,0.0,1.0,0.0,4.298387096774194,3.727272727272727,2.5489510489510487
-118.22,34.07,36,839,250.0,1079,245,1.7463,1.0,0.0,0.0,0.0,0.0,3.356,3.424489795918368,4.404081632653061
-122.52,37.92,47,793,163.0,334,151,5.8509,0.0,0.0,0.0,1.0,0.0,4.865030674846626,5.251655629139073,2.2119205298013247
-117.2,33.16,13,4503,1137.0,3094,1091,2.3159,1.0,0.0,0.0,0.0,0.0,3.960422163588391,4.127406049495876,2.835930339138405
-122.5,37.88,28,5448,1089.0,2100,1023,4.7475,0.0,0.0,0.0,1.0,0.0,5.002754820936639,5.325513196480938,2.0527859237536656
-118.47,34.24,19,2405,661.0,1855,621,2.3111,1.0,0.0,0.0,0.0,0.0,3.638426626323752,3.872785829307568,2.987117552334944
-122.21,37.84,34,3038,490.0,1140,496,7.0548,0.0,0.0,0.0,1.0,0.0,6.2,6.125,2.298387096774193
-117.31,33.97,28,3420,691.0,1502,656,3.4896,0.0,1.0,0.0,0.0,0.0,4.949348769898697,5.213414634146342,2.289634146341464
-118.04,34.17,52,1885,401.0,764,373,4.0385,0.0,1.0,0.0,0.0,0.0,4.7007481296758105,5.053619302949062,2.0482573726541555
-121.46,38.65,14,3167,551.0,1787,533,3.8125,0.0,1.0,0.0,0.0,0.0,5.747731397459165,5.941838649155723,3.352720450281426
-117.98,33.99,26,3343,455.0,1429,457,7.0778,1.0,0.0,0.0,0.0,0.0,7.347252747252747,7.3150984682713345,3.1269146608315097
-118.27,33.91,42,1786,358.0,1318,373,2.625,1.0,0.0,0.0,0.0,0.0,4.988826815642458,4.788203753351207,3.533512064343164
-116.02,34.18,8,569,97.0,312,96,4.3021,0.0,1.0,0.0,0.0,0.0,5.865979381443299,5.927083333333333,3.25
-122.3,37.9,41,2053,435.0,873,415,3.4091,0.0,0.0,0.0,1.0,0.0,4.719540229885057,4.946987951807229,2.103614457831325
-117.24,34.12,29,2654,667.0,1822,593,2.1563,0.0,1.0,0.0,0.0,0.0,3.979010494752624,4.475548060708263,3.072512647554806
-121.44,38.56,45,2423,466.0,873,438,3.7167,0.0,1.0,0.0,0.0,0.0,5.199570815450644,5.531963470319635,1.9931506849315068
-121.31,37.96,52,1938,332.0,788,320,3.6094,0.0,1.0,0.0,0.0,0.0,5.837349397590361,6.05625,2.4625
-118.24,34.0,23,588,157.0,716,173,1.2056,1.0,0.0,0.0,0.0,0.0,3.745222929936306,3.398843930635838,4.138728323699422
-120.39,38.0,33,2177,404.0,891,383,3.212,0.0,1.0,0.0,0.0,0.0,5.388613861386139,5.684073107049608,2.3263707571801566
-118.27,34.07,34,786,341.0,1239,320,2.3438,1.0,0.0,0.0,0.0,0.0,2.304985337243402,2.45625,3.871875
-117.3,33.23,13,3619,791.0,1759,806,2.765,1.0,0.0,0.0,0.0,0.0,4.575221238938053,4.490074441687345,2.1823821339950373
-118.2,34.04,47,1894,408.0,1629,379,3.7619,1.0,0.0,0.0,0.0,0.0,4.642156862745098,4.997361477572559,4.298153034300792
-119.77,36.84,15,1924,262.0,848,277,5.3886,0.0,1.0,0.0,0.0,0.0,7.343511450381679,6.945848375451264,3.061371841155234
-119.45,35.07,45,973,183.0,500,177,2.6389,0.0,1.0,0.0,0.0,0.0,5.316939890710382,5.497175141242938,2.824858757062147
-122.29,37.53,41,839,190.0,419,215,5.012,0.0,0.0,0.0,0.0,1.0,4.41578947368421,3.902325581395349,1.9488372093023256
-117.11,32.95,11,4694,824.0,2223,783,4.9485,1.0,0.0,0.0,0.0,0.0,5.696601941747573,5.9948914431673055,2.839080459770115
-122.64,38.24,40,1974,410.0,1039,398,3.7917,1.0,0.0,0.0,0.0,0.0,4.814634146341463,4.959798994974874,2.6105527638190957
-122.02,36.99,30,2156,487.0,1023,458,2.7875,0.0,0.0,0.0,0.0,1.0,4.427104722792608,4.707423580786026,2.2336244541484715
-118.31,33.98,50,1985,454.0,1090,410,1.825,1.0,0.0,0.0,0.0,0.0,4.372246696035242,4.841463414634147,2.658536585365854
-123.23,39.13,33,1176,211.0,529,217,3.8958,1.0,0.0,0.0,0.0,0.0,5.57345971563981,5.419354838709677,2.43778801843318
-120.26,37.13,33,1239,250.0,648,227,2.0278,0.0,1.0,0.0,0.0,0.0,4.956,5.458149779735683,2.854625550660793
-119.18,34.23,16,4609,1220.0,2147,1007,3.375,0.0,0.0,0.0,0.0,1.0,3.777868852459017,4.576961271102284,2.1320754716981134
-118.62,34.2,29,2421,402.0,1120,388,5.0309,1.0,0.0,0.0,0.0,0.0,6.022388059701493,6.239690721649485,2.88659793814433
-117.53,33.69,6,454,102.0,213,43,10.9704,1.0,0.0,0.0,0.0,0.0,4.450980392156863,10.55813953488372,4.953488372093023
-117.97,33.86,34,2138,490.0,1682,463,3.6006,1.0,0.0,0.0,0.0,0.0,4.363265306122449,4.617710583153348,3.632829373650108
-122.24,37.48,45,4126,696.0,1722,668,4.8966,0.0,0.0,0.0,0.0,1.0,5.92816091954023,6.176646706586826,2.5778443113772456
-122.73,38.46,14,4042,1298.0,2323,1158,2.0651,1.0,0.0,0.0,0.0,0.0,3.1140215716486903,3.4905008635578585,2.006044905008636
-118.32,33.93,34,1536,273.0,804,287,4.9615,1.0,0.0,0.0,0.0,0.0,5.626373626373627,5.351916376306621,2.8013937282229966
-119.9,36.2,43,187,38.0,106,40,1.875,0.0,1.0,0.0,0.0,0.0,4.921052631578948,4.675,2.65
-120.87,37.77,9,4838,920.0,2460,923,3.5959,0.0,1.0,0.0,0.0,0.0,5.258695652173913,5.24160346695558,2.6652221018418203
-118.18,33.87,44,2137,461.0,1126,439,3.4408,1.0,0.0,0.0,0.0,0.0,4.635574837310196,4.867881548974943,2.5649202733485192
-117.05,32.57,13,2880,576.0,2450,567,3.1696,0.0,0.0,0.0,0.0,1.0,5.0,5.079365079365079,4.320987654320987
-122.27,37.87,30,1465,439.0,862,425,1.7778,0.0,0.0,0.0,1.0,0.0,3.337129840546697,3.447058823529412,2.028235294117647
-119.79,36.81,33,1461,261.0,494,254,4.25,0.0,1.0,0.0,0.0,0.0,5.597701149425287,5.751968503937008,1.94488188976378
-117.82,33.67,17,2895,439.0,1588,450,6.276,1.0,0.0,0.0,0.0,0.0,6.594533029612756,6.433333333333334,3.528888888888889
-117.58,33.87,17,2772,449.0,1685,461,5.0464,0.0,1.0,0.0,0.0,0.0,6.173719376391982,6.0130151843817785,3.6550976138828633
-117.99,33.93,27,3708,718.0,1921,721,4.375,1.0,0.0,0.0,0.0,0.0,5.164345403899722,5.142857142857143,2.664355062413315
-121.9,37.29,36,1389,225.0,623,223,6.6331,1.0,0.0,0.0,0.0,0.0,6.173333333333333,6.228699551569507,2.7937219730941703
-117.95,33.84,34,1229,215.0,1035,218,3.5455,1.0,0.0,0.0,0.0,0.0,5.716279069767442,5.637614678899083,4.747706422018348
-118.15,34.18,45,2612,664.0,3117,584,2.3029,1.0,0.0,0.0,0.0,0.0,3.933734939759036,4.472602739726027,5.337328767123288
-122.3,37.77,42,2038,368.0,2037,355,2.6447,0.0,0.0,0.0,1.0,0.0,5.538043478260869,5.740845070422536,5.738028169014084
-118.22,33.9,22,312,107.0,583,119,1.9423,1.0,0.0,0.0,0.0,0.0,2.9158878504672896,2.6218487394957983,4.899159663865547
-119.17,34.17,21,2361,464.0,1146,396,3.6597,0.0,0.0,0.0,0.0,1.0,5.088362068965517,5.962121212121212,2.893939393939394
-122.28,37.91,41,3009,482.0,1053,490,5.828,0.0,0.0,0.0,1.0,0.0,6.242738589211618,6.140816326530612,2.1489795918367345
-118.47,34.1,32,8041,1141.0,2768,1106,11.1978,1.0,0.0,0.0,0.0,0.0,7.047326906222612,7.270343580470163,2.5027124773960217
-121.24,38.72,12,3605,576.0,1556,549,4.9,0.0,1.0,0.0,0.0,0.0,6.258680555555555,6.56648451730419,2.8342440801457194
-118.41,33.88,43,2492,449.0,1033,437,7.9614,1.0,0.0,0.0,0.0,0.0,5.55011135857461,5.702517162471396,2.3638443935926774
-121.25,38.14,16,1174,242.0,464,261,2.3,0.0,1.0,0.0,0.0,0.0,4.851239669421488,4.498084291187739,1.7777777777777777
-117.39,34.38,4,7151,1295.0,3527,1170,3.5696,0.0,1.0,0.0,0.0,0.0,5.522007722007722,6.111965811965812,3.0145299145299145
-119.99,38.88,17,2807,529.0,675,251,2.7457,0.0,1.0,0.0,0.0,0.0,5.306238185255198,11.183266932270916,2.689243027888446
-122.31,40.45,25,2596,557.0,1536,549,2.0221,0.0,1.0,0.0,0.0,0.0,4.660682226211849,4.728597449908925,2.797814207650273
-118.04,34.06,39,1258,245.0,988,228,3.2132,1.0,0.0,0.0,0.0,0.0,5.134693877551021,5.517543859649122,4.333333333333333
-122.28,37.96,35,1579,243.0,734,264,5.5,0.0,0.0,0.0,1.0,0.0,6.497942386831276,5.981060606060606,2.7803030303030303
-118.16,33.97,32,1347,434.0,1756,438,1.9464,1.0,0.0,0.0,0.0,0.0,3.1036866359447006,3.0753424657534247,4.0091324200913245
-117.2,34.14,14,2647,524.0,989,479,3.1513,0.0,1.0,0.0,0.0,0.0,5.051526717557252,5.526096033402923,2.0647181628392484
-117.92,34.08,36,1285,228.0,679,231,3.8705,1.0,0.0,0.0,0.0,0.0,5.635964912280702,5.562770562770563,2.9393939393939394
-117.95,33.71,16,6058,1715.0,3285,1495,3.4133,1.0,0.0,0.0,0.0,0.0,3.5323615160349853,4.052173913043478,2.197324414715719
-119.89,36.64,34,1422,237.0,716,222,2.975,0.0,1.0,0.0,0.0,0.0,6.0,6.405405405405405,3.225225225225225
-118.19,34.16,49,1788,267.0,735,266,6.6009,1.0,0.0,0.0,0.0,0.0,6.696629213483146,6.7218045112781954,2.763157894736842
-121.22,37.8,37,1038,222.0,521,211,2.125,0.0,1.0,0.0,0.0,0.0,4.675675675675675,4.919431279620853,2.4691943127962084
-118.11,33.85,36,2418,389.0,1138,387,4.8393,1.0,0.0,0.0,0.0,0.0,6.215938303341902,6.248062015503876,2.940568475452197
-122.25,37.87,41,685,141.0,266,123,5.2289,0.0,0.0,0.0,1.0,0.0,4.858156028368795,5.569105691056911,2.16260162601626
-121.86,37.27,17,4393,709.0,2292,692,5.6876,1.0,0.0,0.0,0.0,0.0,6.19605077574048,6.348265895953757,3.3121387283237
-122.45,40.85,20,2701,573.0,892,358,2.7736,0.0,1.0,0.0,0.0,0.0,4.713787085514834,7.544692737430168,2.4916201117318435
-117.3,34.12,50,1629,437.0,1581,394,2.2019,0.0,1.0,0.0,0.0,0.0,3.727688787185355,4.134517766497462,4.0126903553299496
-118.52,34.21,36,2394,424.0,1490,427,4.3261,1.0,0.0,0.0,0.0,0.0,5.64622641509434,5.60655737704918,3.489461358313817
-122.23,37.8,51,1590,414.0,949,392,1.9028,0.0,0.0,0.0,1.0,0.0,3.840579710144928,4.056122448979592,2.420918367346939
-118.26,34.0,37,2615,697.0,2484,630,1.9208,1.0,0.0,0.0,0.0,0.0,3.751793400286944,4.150793650793651,3.942857142857143
-122.2,37.47,37,1053,266.0,939,267,3.1989,0.0,0.0,0.0,1.0,0.0,3.9586466165413534,3.943820224719101,3.5168539325842696
-120.66,35.29,39,2163,652.0,1153,599,2.084,0.0,0.0,0.0,0.0,1.0,3.317484662576687,3.6110183639399,1.9248747913188649
-118.0,33.82,21,2253,580.0,1536,500,3.2326,1.0,0.0,0.0,0.0,0.0,3.8844827586206896,4.506,3.072
-120.39,37.98,52,1056,274.0,584,255,2.1513,0.0,1.0,0.0,0.0,0.0,3.854014598540146,4.141176470588236,2.2901960784313724
-122.26,37.82,37,3633,1085.0,1838,980,2.6104,0.0,0.0,0.0,1.0,0.0,3.3483870967741933,3.707142857142857,1.8755102040816327
-119.29,34.45,26,2849,535.0,1383,532,2.6893,1.0,0.0,0.0,0.0,0.0,5.325233644859813,5.355263157894737,2.599624060150376
-117.07,32.64,30,2873,774.0,1593,731,2.24,0.0,0.0,0.0,0.0,1.0,3.711886304909561,3.930232558139535,2.179206566347469
-122.0,37.37,16,1434,372.0,804,361,3.7045,1.0,0.0,0.0,0.0,0.0,3.85483870967742,3.972299168975069,2.227146814404432
-116.6,33.49,16,3730,827.0,1346,592,2.183,0.0,1.0,0.0,0.0,0.0,4.510278113663845,6.300675675675675,2.2736486486486487
-118.45,37.25,20,1468,283.0,721,270,3.0817,0.0,1.0,0.0,0.0,0.0,5.187279151943463,5.437037037037037,2.6703703703703705
